图像路径,真实标签(推断),预测值,置信度
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\847.jpg,Cyclone,Wildfire,0.9932535290718079
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\848.jpg,Cyclone,Wildfire,0.8963052034378052
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\849.jpg,Cyclone,Cyclone,0.9961155652999878
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\85.jpg,Cyclone,Wildfire,0.9361069798469543
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\850.jpg,Cyclone,Cyclone,0.9928935170173645
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\851.jpg,Cyclone,Wildfire,0.8178542852401733
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\852.jpg,Cyclone,Cyclone,0.729886531829834
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\853.jpg,Cyclone,Cyclone,0.4789375364780426
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\854.jpg,Cyclone,Wildfire,0.7296029329299927
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\855.jpg,Cyclone,Cyclone,0.546919047832489
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\856.jpg,Cyclone,Wildfire,0.802558958530426
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\857.jpg,Cyclone,Wildfire,0.49644219875335693
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\858.jpg,Cyclone,Cyclone,0.9229321479797363
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\859.jpg,Cyclone,Wildfire,0.6299560070037842
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\86.jpg,Cyclone,Wildfire,0.6265936493873596
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\860.jpg,Cyclone,Cyclone,0.8718606233596802
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\861.jpg,Cyclone,Cyclone,0.9981184005737305
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\862.jpg,Cyclone,Cyclone,0.728105366230011
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\863.jpg,Cyclone,Wildfire,0.7589641213417053
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\864.jpg,Cyclone,Wildfire,0.921310544013977
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\865.jpg,Cyclone,Cyclone,0.9758598208427429
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\866.jpg,Cyclone,Cyclone,0.9806228876113892
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\867.jpg,Cyclone,Cyclone,0.9863507151603699
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\868.jpg,Cyclone,Cyclone,0.6173608899116516
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\869.jpg,Cyclone,Cyclone,0.6444340944290161
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\87.jpg,Cyclone,Wildfire,0.918814480304718
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\870.jpg,Cyclone,Cyclone,0.8249621391296387
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\871.jpg,Cyclone,Wildfire,0.7543442845344543
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\872.jpg,Cyclone,Wildfire,0.5396357178688049
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\873.jpg,Cyclone,Cyclone,0.9930075407028198
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\874.jpg,Cyclone,Wildfire,0.5733904838562012
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\875.jpg,Cyclone,Wildfire,0.9764223098754883
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\876.jpg,Cyclone,Cyclone,0.7871906757354736
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\877.jpg,Cyclone,Cyclone,0.9591175317764282
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\878.jpg,Cyclone,Cyclone,0.9611448645591736
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\879.jpg,Cyclone,Cyclone,0.9019440412521362
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\88.jpg,Cyclone,Wildfire,0.8538831472396851
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\880.jpg,Cyclone,Cyclone,0.672866940498352
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\881.jpg,Cyclone,Wildfire,0.9986415505409241
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\882.jpg,Cyclone,Cyclone,0.5043816566467285
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\883.jpg,Cyclone,Wildfire,0.9795066714286804
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\884.jpg,Cyclone,Cyclone,0.9950922727584839
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\885.jpg,Cyclone,Wildfire,0.9495586156845093
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\886.jpg,Cyclone,Wildfire,0.9616544842720032
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\887.jpg,Cyclone,Cyclone,0.5357311964035034
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\888.jpg,Cyclone,Cyclone,0.9477142095565796
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\889.jpg,Cyclone,Cyclone,0.7542831897735596
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\89.jpg,Cyclone,Cyclone,0.785787045955658
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\890.jpg,Cyclone,Cyclone,0.8319941759109497
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\891.jpg,Cyclone,Cyclone,0.785870373249054
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\892.jpg,Cyclone,Wildfire,0.8959111571311951
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\893.jpg,Cyclone,Cyclone,0.912420928478241
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\894.jpg,Cyclone,Cyclone,0.6282231211662292
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\895.jpg,Cyclone,Wildfire,0.7567320466041565
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\896.jpg,Cyclone,Cyclone,0.8045058846473694
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\897.jpg,Cyclone,Cyclone,0.6949523091316223
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\898.jpg,Cyclone,Wildfire,0.5205088257789612
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\899.jpg,Cyclone,Cyclone,0.5365656614303589
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\9.jpg,Cyclone,Cyclone,0.668505072593689
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\90.jpg,Cyclone,Wildfire,0.5612097978591919
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\900.jpg,Cyclone,Wildfire,0.9926839470863342
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\901.jpg,Cyclone,Cyclone,0.9727306365966797
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\902.jpg,Cyclone,Cyclone,0.49918124079704285
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\903.jpg,Cyclone,Wildfire,0.8838526010513306
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\904.jpg,Cyclone,Wildfire,0.6110430359840393
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\905.jpg,Cyclone,Cyclone,0.9589930176734924
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\906.jpg,Cyclone,Wildfire,0.7026669979095459
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\907.jpg,Cyclone,Cyclone,0.7421866059303284
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\908.jpg,Cyclone,Wildfire,0.9623950719833374
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\909.jpg,Cyclone,Cyclone,0.772723376750946
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\91.jpg,Cyclone,Wildfire,0.5694235563278198
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\910.jpg,Cyclone,Wildfire,0.9153043627738953
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\911.jpg,Cyclone,Wildfire,0.8265390992164612
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\912.jpg,Cyclone,Cyclone,0.9005463123321533
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\913.jpg,Cyclone,Wildfire,0.9984596967697144
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\914.jpg,Cyclone,Earthquake,0.9392934441566467
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\915.jpg,Cyclone,Wildfire,0.9460036754608154
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\916.jpg,Cyclone,Wildfire,0.9646140336990356
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\917.jpg,Cyclone,Cyclone,0.544762372970581
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\918.jpg,Cyclone,Cyclone,0.9424315690994263
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\919.jpg,Cyclone,Cyclone,0.8842220306396484
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\92.jpg,Cyclone,Cyclone,0.932853639125824
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\920.jpg,Cyclone,Wildfire,0.7794024348258972
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\921.jpg,Cyclone,Cyclone,0.7691057324409485
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\922.jpg,Cyclone,Cyclone,0.5562857389450073
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\923.jpg,Cyclone,Cyclone,0.995674192905426
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\924.jpg,Cyclone,Wildfire,0.9225963950157166
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\925.jpg,Cyclone,Wildfire,0.9957132339477539
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\926.jpg,Cyclone,Cyclone,0.6365347504615784
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\927.jpg,Cyclone,Wildfire,0.954197108745575
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\928.jpg,Cyclone,Cyclone,0.9606207013130188
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\929.jpg,Cyclone,Cyclone,0.8641954660415649
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\93.jpg,Cyclone,Wildfire,0.8607837557792664
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\930.jpg,Cyclone,Cyclone,0.9511591196060181
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\94.jpg,Cyclone,Cyclone,0.8056318163871765
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\95.jpg,Cyclone,Wildfire,0.9593921303749084
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\96.jpg,Cyclone,Cyclone,0.7736517190933228
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\97.jpg,Cyclone,Wildfire,0.7469152808189392
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\98.jpg,Cyclone,Cyclone,0.8459420204162598
E:\CUG\Spatial_time_BigdataAnalysis\project\spatial_time_bigdata_analysis\data\Cyclone_Wildfire_Flood_Earthquake_Database\Cyclone\99.jpg,Cyclone,Cyclone,0.9844474792480469
